Time,Angle,Setpoint,Dc
3845,-12719.66,0,0.00
3858,-12724.68,0,0.00
3876,-12730.69,0,0.00
3890,-12734.68,0,0.00
3904,-12739.66,0,0.00
3918,-12744.61,0,0.00
3931,-12748.56,0,0.00
3944,-12752.49,0,0.00
3958,-12757.39,0,0.00
3972,-12762.27,0,0.00
3986,-12766.17,0,0.00
3999,-12771.03,0,0.00
4012,-12774.90,0,0.00
4025,-12778.77,0,0.00
4042,-12784.55,0,0.00
4056,-12789.36,0,0.00
4070,-12793.20,0,0.00
4084,-12797.96,0,0.00
4097,-12801.75,0,0.00
4111,-12806.49,0,0.00
4127,-12811.20,0,0.00
4141,-12815.89,0,0.00
4155,-12820.56,0,0.00
4169,-12824.28,0,0.00
4182,-12828.92,0,0.00
4195,-12832.61,0,0.00
4209,-12837.21,0,0.00
4220,-12839.95,0,0.00
4230,-12843.61,0,0.00
4240,-12846.33,0,0.00
4250,-12849.06,0,0.00
4260,-12852.68,0,0.00
4270,-12855.39,0,0.00
4280,-12858.08,0,0.00
4290,-12861.68,0,0.00
4300,-12864.36,0,0.00
4310,-12867.05,0,0.00
4320,-12870.61,0,0.00
4330,-12873.27,0,0.00
4340,-12875.93,0,0.00
4350,-12879.46,0,0.00
4360,-12882.12,0,0.00
4370,-12884.75,0,0.00
4380,-12888.27,0,0.00
4390,-12890.89,0,0.00
4400,-12893.52,0,0.00
4410,-12897.00,0,0.00
4420,-12899.61,0,0.00
4430,-12902.21,0,0.00
4440,-12905.67,0,0.00
4450,-12908.27,0,0.00
4472,-12915.18,0,0.00
4489,-12919.49,0,0.00
4502,-12922.92,0,0.00
4515,-12927.21,0,0.00
4531,-12931.49,0,0.00
4545,-12935.76,0,0.00
4559,-12939.17,0,0.00
4573,-12943.41,0,0.00
4587,-12947.65,0,0.00
4601,-12951.05,0,0.00
4615,-12955.27,0,0.00
4629,-12959.49,0,0.00
4644,-12963.71,0,0.00
4658,-12967.10,0,0.00
4672,-12971.31,0,0.00
4686,-12975.52,0,0.00
4701,-12979.72,0,0.00
4715,-12983.09,0,0.00
4729,-12987.29,0,0.00
4742,-12990.64,0,0.00
4756,-12994.83,0,0.00
4771,-12999.02,0,0.00
4785,-13003.20,0,0.00
4799,-13006.53,0,0.00
4813,-13010.70,0,0.00
4827,-13014.88,0,0.00
4841,-13018.21,0,0.00
4855,-13022.37,0,0.00
4869,-13026.53,0,0.00
4884,-13030.69,0,0.00
4898,-13034.01,0,0.00
4912,-13038.15,0,0.00
4926,-13042.30,0,0.00
4939,-13045.61,0,0.00
4954,-13049.72,0,0.00
4968,-13053.84,0,0.00
4982,-13057.14,0,0.00
4996,-13061.24,0,0.00
5010,-13065.33,0,0.00
5024,-13068.61,0,0.00
5038,-13072.70,0,0.00
5051,-13075.95,0,0.00
5064,-13080.02,0,0.00
5077,-13083.27,0,0.00
5090,-13086.50,0,0.00
5104,-13090.54,0,0.00
5117,-13093.77,0,0.00
5130,-13097.78,0,0.00
5142,-13100.98,0,0.00
5153,-13103.38,0,0.00
5163,-13106.57,0,0.00
5173,-13108.96,0,0.00
5183,-13111.34,0,0.00
5193,-13114.51,0,0.00
5203,-13116.87,0,0.00
5213,-13119.24,0,0.00
5223,-13122.38,0,0.00
5233,-13124.73,0,0.00
5243,-13127.07,0,0.00
5253,-13130.19,0,0.00
5270,-13134.07,0,0.00
5283,-13137.93,0,0.00
5297,-13141.01,0,0.00
5310,-13144.85,0,0.00
5325,-13148.67,0,0.00
5339,-13151.71,0,0.00
5353,-13155.50,0,0.00
5367,-13159.27,0,0.00
5381,-13162.27,0,0.00
5395,-13166.01,0,0.00
5409,-13169.73,0,0.00
5422,-13172.69,0,0.00
5436,-13176.38,0,0.00
5450,-13179.32,0,0.00
5464,-13182.97,0,0.00
5477,-13185.88,0,0.00
5493,-13190.22,0,0.00
5507,-13193.11,0,0.00
5521,-13196.69,0,0.00
5534,-13199.55,0,0.00
5549,-13203.11,0,0.00
5563,-13206.64,0,0.00
5577,-13210.17,0,0.00
5591,-13212.98,0,0.00
5606,-13216.47,0,0.00
5620,-13219.94,0,0.00
5634,-13223.41,0,0.00
5648,-13226.17,0,0.00
5661,-13229.60,0,0.00
5674,-13232.35,0,0.00
5690,-13235.76,0,0.00
5704,-13239.16,0,0.00
5718,-13242.55,0,0.00
5732,-13245.26,0,0.00
5746,-13248.62,0,0.00
5761,-13251.97,0,0.00
5774,-13254.64,0,0.00
5788,-13257.97,0,0.00
5803,-13261.28,0,0.00
5816,-13263.94,0,0.00
5830,-13267.24,0,0.00
5844,-13270.53,0,0.00
5857,-13273.17,0,0.00
5872,-13276.44,0,0.00
5886,-13279.71,0,0.00
5900,-13282.32,0,0.00
5914,-13285.58,0,0.00
5929,-13288.82,0,0.00
5943,-13292.06,0,0.00
5956,-13294.66,0,0.00
5969,-13297.24,0,0.00
5980,-13299.83,0,0.00
5994,-13303.05,0,0.00
6008,-13305.62,-90,0.00
6022,-13308.84,-90,0.00
6035,-13311.40,-90,0.00
6049,-13314.61,-90,0.00
6062,-13317.18,-90,0.00
6077,-13320.37,-90,0.00
6091,-13323.57,-90,0.00
6104,-13326.13,-90,0.00
6118,-13329.32,-90,0.00
6131,-13331.88,-90,0.00
6145,-13335.07,-90,0.00
6159,-13338.25,-90,0.00
6172,-13340.80,-90,0.00
6185,-13343.34,-90,0.00
6199,-13346.52,-90,0.00
6213,-13349.69,-90,0.00
6224,-13351.60,-90,0.00
6234,-13354.14,-90,0.00
6244,-13356.04,-90,0.00
6254,-13357.95,-90,0.00
6264,-13360.48,-90,0.00
6274,-13362.38,-90,0.00
6284,-13364.28,-90,0.00
6294,-13366.82,-90,0.00
6304,-13368.71,-90,0.00
6314,-13370.61,-90,0.00
6324,-13373.13,-90,0.00
6344,-13376.92,-90,0.00
6360,-13380.71,-90,0.00
6374,-13383.23,-90,0.00
6388,-13386.37,-90,0.00
6402,-13389.52,-90,0.00
6416,-13392.03,-90,0.00
6429,-13395.16,-90,0.00
6442,-13397.68,-90,0.00
6457,-13400.81,-90,0.00
6471,-13403.93,-90,0.00
6485,-13406.44,-90,0.00
6499,-13409.55,-90,0.00
6513,-13412.66,-90,0.00
6527,-13415.16,-90,0.00
6541,-13418.25,-90,0.00
6554,-13420.72,-90,0.00
6568,-13423.81,-90,0.00
6582,-13426.89,-90,0.00
6596,-13429.35,-90,0.00
6612,-13433.03,-90,0.00
6626,-13435.46,-90,0.00
6639,-13438.52,-90,0.00
6653,-13440.95,-90,0.00
6667,-13443.97,-90,0.00
6681,-13447.00,-90,0.00
6694,-13449.41,-90,0.00
6710,-13452.41,-90,0.00
6724,-13455.41,-90,0.00
6738,-13458.38,-90,0.00
6752,-13460.76,-90,0.00
6768,-13464.31,-90,0.00
6782,-13466.65,-90,0.00
6796,-13469.59,-90,0.00
6810,-13472.51,-90,0.00
6824,-13474.83,-90,0.00
6838,-13477.73,-90,0.00
6852,-13480.61,-90,0.00
6866,-13482.90,-90,0.00
6879,-13485.77,-90,0.00
6893,-13488.04,-90,0.00
6907,-13490.87,-90,0.00
6921,-13493.69,-90,0.00
6934,-13495.92,-90,0.00
6947,-13498.15,-90,0.00
6963,-13501.48,-90,0.00
6977,-13503.68,-90,0.00
6991,-13506.44,-90,0.00
7006,-13509.17,-90,0.00
7020,-13511.87,-90,0.00
7034,-13514.04,-90,0.00
7048,-13516.72,-90,0.00
7061,-13518.86,-90,0.00
7074,-13521.52,-90,0.00
7087,-13523.62,-90,0.00
7100,-13525.73,-90,0.00
7113,-13528.33,-90,0.00
7127,-13530.41,-90,0.00
7138,-13532.48,-90,0.00
7153,-13535.04,-90,0.00
7167,-13537.61,-90,0.00
7181,-13539.63,-90,0.00
7194,-13542.16,-90,0.00
7207,-13544.17,-90,0.00
7218,-13546.17,-90,0.00
7228,-13547.66,-90,0.00
7238,-13549.15,-90,0.00
7252,-13551.62,-90,0.00
7268,-13554.06,-90,0.00
7282,-13556.50,-90,0.00
7295,-13558.43,-90,0.00
7309,-13560.83,-90,0.00
7322,-13562.75,-90,0.00
7338,-13565.60,-90,0.00
7352,-13567.49,-90,0.00
7366,-13569.84,-90,0.00
7379,-13571.71,-90,0.00
7392,-13574.04,-90,0.00
7405,-13575.89,-90,0.00
7419,-13578.20,-90,0.00
7433,-13580.02,-90,0.00
7447,-13582.30,-90,0.00
7461,-13584.57,-90,0.00
7474,-13586.36,-90,0.00
7487,-13588.16,-90,0.00
7501,-13590.38,-90,0.00
7515,-13592.60,-90,0.00
7529,-13594.37,-90,0.00
7543,-13596.56,-90,0.00
7556,-13598.33,-90,0.00
7569,-13600.49,-90,0.00
7587,-13603.09,-90,0.00
7600,-13604.82,-90,0.00
7615,-13606.96,-90,0.00
7628,-13608.96,-90,0.00
7643,-13611.08,-90,0.00
7654,-13612.36,-90,0.00
7664,-13614.04,-90,0.00
7674,-13615.31,-90,0.00
7684,-13616.56,-90,0.00
7694,-13618.25,-90,0.00
7704,-13619.49,-90,0.00
7714,-13620.75,-90,0.00
7724,-13622.41,-90,0.00
7734,-13623.65,-90,0.00
7744,-13624.90,-90,0.00
7754,-13626.54,-90,0.00
7764,-13627.78,-90,0.00
7774,-13629.01,-90,0.00
7784,-13630.65,-90,0.00
7794,-13631.88,-90,0.00
7804,-13633.09,-90,0.00
7814,-13634.74,-90,0.00
7824,-13635.95,-90,0.00
7834,-13637.17,-90,0.00
7844,-13638.79,-90,0.00
7854,-13640.00,-90,0.00
7864,-13641.22,-90,0.00
7874,-13642.82,-90,0.00
7884,-13644.03,-90,0.00
7894,-13645.23,-90,0.00
7904,-13646.83,-90,0.00
7914,-13648.03,-90,0.00
7924,-13649.23,-90,0.00
7934,-13650.83,-90,0.00
7944,-13652.02,-90,0.00
7954,-13653.22,-90,0.00
7964,-13654.81,-90,0.00
7974,-13656.00,-90,0.00
8202,-13685.92,-90,0.00
8216,-13687.88,-90,0.00
8229,-13689.44,-90,0.00
8242,-13691.01,-90,0.00
8257,-13692.96,-90,0.00
8271,-13694.92,-90,0.00
8285,-13696.87,-90,0.00
8299,-13698.44,-90,0.00
8315,-13700.78,-90,0.00
8329,-13702.34,-90,0.00
8343,-13704.30,-90,0.00
8356,-13705.85,-90,0.00
8371,-13707.81,-90,0.00
8385,-13709.76,-90,0.00
8399,-13711.71,-90,0.00
8412,-13713.27,-90,0.00
8426,-13715.22,-90,0.00
8441,-13717.17,-90,0.00
8455,-13718.73,-90,0.00
8469,-13720.68,-90,0.00
8482,-13722.25,-90,0.00
8495,-13724.19,-90,0.00
8509,-13725.76,-90,0.00
8523,-13727.70,-90,0.00
8537,-13729.66,-90,0.00
8554,-13731.60,-90,0.00
8568,-13733.55,-90,0.00
8582,-13735.51,-90,0.00
8596,-13737.06,-90,0.00
8610,-13739.01,-90,0.00
8624,-13740.95,-90,0.00
8638,-13742.51,-90,0.00
8652,-13744.45,-90,0.00
8665,-13746.01,-90,0.00
8680,-13747.95,-90,0.00
8694,-13749.88,-90,0.00
8708,-13751.83,-90,0.00
8722,-13753.37,-90,0.00
8736,-13755.31,-90,0.00
8750,-13757.24,-90,0.00
8764,-13758.78,-90,0.00
8778,-13760.71,-90,0.00
8792,-13762.63,-90,0.00
8806,-13764.18,-90,0.00
8820,-13766.09,-90,0.00
8834,-13768.00,-90,0.00
8848,-13769.53,-90,0.00
8862,-13771.44,-90,0.00
8876,-13773.35,-90,0.00
8890,-13774.86,-90,0.00
8904,-13776.77,-90,0.00
8917,-13778.28,-90,0.00
8931,-13780.17,-90,0.00
8942,-13781.67,-90,0.00
8952,-13782.81,-90,0.00
8962,-13783.94,-90,0.00
8972,-13785.43,-90,0.00
8982,-13786.56,-90,0.00
8992,-13787.68,-90,0.00
9002,-13789.16,-90,0.00
9012,-13790.29,-90,0.00
9022,-13791.39,-90,0.00
9032,-13792.87,-90,0.00
9042,-13793.98,-90,0.00
9052,-13795.08,-90,0.00
9062,-13796.56,-90,0.00
9072,-13797.65,-90,0.00
9082,-13798.75,-90,0.00
9092,-13800.22,-90,0.00
9102,-13801.29,-90,0.00
9114,-13802.76,-90,0.00
9127,-13804.19,-90,0.00
9138,-13805.65,-90,0.00
9148,-13806.72,-90,0.00
9158,-13808.15,-90,0.00
9168,-13809.23,-90,0.00
9182,-13810.99,-90,0.00
9195,-13812.43,-90,0.00
9209,-13814.17,-90,0.00
9222,-13815.60,-90,0.00
9238,-13817.33,-90,0.00
9252,-13819.08,-90,0.00
9266,-13820.80,-90,0.00
9280,-13822.18,-90,0.00
9294,-13823.89,-90,0.00
9308,-13825.58,-90,0.00
9322,-13826.95,-90,0.00
9336,-13828.62,-90,0.00
9349,-13829.97,-90,0.00
9363,-13831.62,-90,0.00
9377,-13833.29,-90,0.00
9391,-13834.58,-90,0.00
9404,-13836.24,-90,0.00
9418,-13837.51,-90,0.00
9432,-13839.14,-90,0.00
9446,-13840.72,-90,0.00
9460,-13842.01,-90,0.00
9475,-13843.57,-90,0.00
9489,-13845.15,-90,0.00
9503,-13846.70,-90,0.00
9517,-13847.94,-90,0.00
9533,-13849.77,-90,0.00
9547,-13850.98,-90,0.00
9561,-13852.49,-90,0.00
9574,-13853.67,-90,0.00
9588,-13855.16,-90,0.00
9602,-13856.62,-90,0.00
9616,-13857.79,-90,0.00
9630,-13859.22,-90,0.00
9644,-13860.67,-90,0.00
9658,-13861.79,-90,0.00
9672,-13863.21,-90,0.00
9686,-13864.59,-90,0.00
9700,-13865.71,-90,0.00
9715,-13867.07,-90,0.00
9729,-13868.43,-90,0.00
9743,-13869.77,-90,0.00
9757,-13870.84,-90,0.00
9771,-13872.15,-90,0.00
9786,-13873.45,-90,0.00
9800,-13874.74,-90,0.00
9814,-13875.76,-90,0.00
9827,-13877.02,-90,0.00
9840,-13878.02,-90,0.00
9854,-13879.25,-90,0.00
9868,-13880.23,-90,0.00
9882,-13881.44,-90,0.00
9895,-13882.40,-90,0.00
9909,-13883.58,-90,0.00
9920,-13884.52,-90,0.00
9930,-13885.21,-90,0.00
9940,-13885.92,-90,0.00
9950,-13886.83,-90,0.00
9960,-13887.50,-90,0.00
9970,-13888.19,-90,0.00
9980,-13889.06,-90,0.00
9990,-13889.73,-90,0.00
10000,-13890.39,-90,0.00
10010,-13891.25,-90,0.00
10020,-13891.91,-90,0.00
10030,-13892.55,-90,0.00
10040,-13893.39,-90,0.00
10050,-13894.03,-90,0.00
10060,-13894.65,-90,0.00
10070,-13895.47,-90,0.00
10080,-13896.10,-90,0.00
10090,-13896.70,-90,0.00
10100,-13897.51,-90,0.00
10122,-13898.89,-90,0.00
10134,-13899.69,-90,0.00
10144,-13900.26,-90,0.00
10154,-13901.04,-90,0.00
10164,-13901.62,-90,0.00
10174,-13902.18,-90,0.00
10193,-13903.50,-90,0.00
10210,-13904.42,-90,0.00
10224,-13905.31,-90,0.00
10238,-13906.21,-90,0.00
10252,-13906.90,-90,0.00
10265,-13907.76,-90,0.00
10281,-13908.60,-90,0.00
10295,-13909.44,-90,0.00
10309,-13910.09,-90,0.00
10323,-13910.91,-90,0.00
10336,-13911.54,-90,0.00
10349,-13912.33,-90,0.00
10364,-13913.10,-90,0.00
10378,-13913.72,-90,0.00
10392,-13914.46,-90,0.00
10406,-13915.21,-90,0.00
10419,-13915.78,-90,0.00
10433,-13916.49,-90,0.00
10449,-13917.18,-90,0.00
10462,-13917.72,-90,0.00
10476,-13918.37,-90,0.00
10489,-13918.88,-90,0.00
10502,-13919.48,-90,0.00
10515,-13919.95,-90,0.00
10529,-13920.52,-90,0.00
10542,-13920.98,-90,0.00
10559,-13921.63,-90,0.00
10573,-13922.08,-90,0.00
10587,-13922.62,-90,0.00
10600,-13923.05,-90,0.00
10614,-13923.57,-90,0.00
10630,-13924.08,-90,0.00
10644,-13924.56,-90,0.00
10658,-13925.03,-90,0.00
10672,-13925.38,-90,0.00
10686,-13925.81,-90,0.00
10699,-13926.15,-90,0.00
10714,-13926.56,-90,0.00
10728,-13926.98,-90,0.00
10742,-13927.38,-90,0.00
10755,-13927.71,-90,0.00
10769,-13928.12,-90,0.00
10783,-13928.46,-90,0.00
10799,-13928.98,-90,0.00
10813,-13929.32,-90,0.00
10827,-13929.74,-90,0.00
10840,-13930.05,-90,0.00
10854,-13930.42,-90,0.00
10868,-13930.75,-90,0.00
10883,-13931.07,-90,0.00
10897,-13931.30,-90,0.00
10911,-13931.58,-90,0.00
10924,-13931.81,-90,0.00
10938,-13932.08,-90,0.00
10951,-13932.33,-90,0.00
10964,-13932.59,-90,0.00
10978,-13932.83,-90,0.00
10992,-13933.08,-90,0.00
11003,-13933.28,-90,0.00
11013,-13933.40,-90,0.00
11023,-13933.52,-90,0.00
11033,-13933.67,-90,0.00
11043,-13933.77,-90,0.00
11053,-13933.87,-90,0.00
11063,-13934.01,-90,0.00
11073,-13934.12,-90,0.00
11096,-13934.46,-90,0.00
11109,-13934.63,-90,0.00
11122,-13934.83,-90,0.00
11133,-13934.99,-90,0.00
11143,-13935.10,-90,0.00
11156,-13935.27,-90,0.00
11169,-13935.37,-90,0.00
11182,-13935.45,-90,0.00
11195,-13935.52,-90,0.00
11205,-13935.55,-90,0.00
11215,-13935.59,-90,0.00
11225,-13935.64,-90,0.00
11239,-13935.71,-90,0.00
11252,-13935.82,-90,0.00
11269,-13935.96,-90,0.00
11283,-13936.08,-90,0.00
11297,-13936.21,-90,0.00
11311,-13936.26,-90,0.00
11325,-13936.33,-90,0.00
11339,-13936.33,-90,0.00
11353,-13936.33,-90,0.00
11367,-13936.31,-90,0.00
11381,-13936.29,-90,0.00
11395,-13936.29,-90,0.00
11409,-13936.29,-90,0.00
11422,-13936.32,-90,0.00
11436,-13936.34,-90,0.00
11450,-13936.38,-90,0.00
11464,-13936.38,-90,0.00
11478,-13936.38,-90,0.00
11492,-13936.32,-90,0.00
11506,-13936.27,-90,0.00
11520,-13936.18,-90,0.00
11534,-13936.08,-90,0.00
11549,-13935.99,-90,0.00
11563,-13935.94,-90,0.00
11577,-13935.87,-90,0.00
11590,-13935.83,-90,0.00
11604,-13935.77,-90,0.00
11618,-13935.71,-90,0.00
11632,-13935.63,-90,0.00
11646,-13935.53,-90,0.00
11659,-13935.42,-90,0.00
11674,-13935.27,-90,0.00
11688,-13935.10,-90,0.00
11702,-13934.94,-90,0.00
11716,-13934.81,-90,0.00
11730,-13934.66,-90,0.00
11744,-13934.53,-90,0.00
11758,-13934.42,-90,0.00
11772,-13934.28,-90,0.00
11785,-13934.15,-90,0.00
11799,-13933.98,-90,0.00
11812,-13933.82,-90,0.00
11825,-13933.62,-90,0.00
11839,-13933.44,-90,0.00
11852,-13933.21,-90,0.00
11865,-13933.02,-90,0.00
11877,-13932.85,-90,0.00
11888,-13932.67,-90,0.00
11898,-13932.55,-90,0.00
11908,-13932.43,-90,0.00
11918,-13932.26,-90,0.00
11928,-13932.14,-90,0.00
11938,-13932.01,-90,0.00
11948,-13931.83,-90,0.00
11960,-13931.63,-90,0.00
11974,-13931.42,-90,0.00
11988,-13931.15,-90,0.00
12002,-13930.86,0,0.00
11,-13930.69,0,0.00
21,-13930.47,0,0.00
31,-13930.30,0,0.00
41,-13930.12,0,0.00
52,-13929.92,0,0.00
69,-13929.58,0,0.00
84,-13929.31,0,0.00
98,-13929.07,0,0.00
112,-13928.78,0,0.00
126,-13928.46,0,0.00
137,-13928.26,0,0.00
152,-13927.93,0,0.00
166,-13927.59,0,0.00
180,-13927.25,0,0.00
194,-13926.97,0,0.00
208,-13926.64,0,0.00
222,-13926.30,0,0.00
236,-13926.04,0,0.00
250,-13925.69,0,0.00
264,-13925.33,0,0.00
278,-13925.04,0,0.00
292,-13924.65,0,0.00
306,-13924.26,0,0.00
320,-13923.94,0,0.00
335,-13923.54,0,0.00
349,-13923.13,0,0.00
363,-13922.74,0,0.00
377,-13922.42,0,0.00
391,-13922.03,0,0.00
405,-13921.62,0,0.00
419,-13921.28,0,0.00
433,-13920.86,0,0.00
447,-13920.41,0,0.00
461,-13920.05,0,0.00
475,-13919.60,0,0.00
488,-13919.23,0,0.00
502,-13918.77,0,0.00
516,-13918.32,0,0.00
529,-13917.95,0,0.00
542,-13917.57,0,0.00
556,-13917.10,0,0.00
570,-13916.62,0,0.00
584,-13916.24,0,0.00
597,-13915.75,0,0.00
610,-13915.34,0,0.00
623,-13914.94,0,0.00
635,-13914.52,0,0.00
649,-13914.01,0,0.00
663,-13913.48,0,0.00
677,-13913.06,0,0.00
691,-13912.53,0,0.00
705,-13911.99,0,0.00
716,-13911.67,0,0.00
726,-13911.24,0,0.00
736,-13910.91,0,0.00
746,-13910.58,0,0.00
756,-13910.13,0,0.00
766,-13909.79,0,0.00
776,-13909.45,0,0.00
786,-13909.00,0,0.00
796,-13908.65,0,0.00
813,-13907.95,0,0.00
827,-13907.47,0,0.00
841,-13906.88,0,0.00
855,-13906.28,0,0.00
866,-13905.91,0,0.00
876,-13905.43,0,0.00
887,-13905.06,0,0.00
897,-13904.57,0,0.00
907,-13904.20,0,0.00
917,-13903.83,0,0.00
927,-13903.32,0,0.00
937,-13902.94,0,0.00
947,-13902.56,0,0.00
962,-13901.91,0,0.00
979,-13901.13,0,0.00
993,-13900.47,0,0.00
1007,-13899.94,0,0.00
1021,-13899.27,0,0.00
1034,-13898.73,0,0.00
1047,-13898.05,0,0.00
1064,-13897.36,0,0.00
1079,-13896.67,0,0.00
1094,-13895.96,0,0.00
1105,-13895.40,0,0.00
1115,-13894.97,0,0.00
1125,-13894.39,0,0.00
1135,-13893.96,0,0.00
1145,-13893.53,0,0.00
1155,-13892.95,0,0.00
1165,-13892.51,0,0.00
1175,-13892.07,0,0.00
1185,-13891.47,0,0.00
1195,-13891.02,0,0.00
1205,-13890.57,0,0.00
1215,-13889.97,0,0.00
1225,-13889.51,0,0.00
1235,-13889.05,0,0.00
1245,-13888.44,0,0.00
1255,-13887.97,0,0.00
1265,-13887.51,0,0.00
1275,-13886.89,0,0.00
1285,-13886.42,0,0.00
1295,-13885.94,0,0.00
1305,-13885.31,0,0.00
1315,-13884.83,0,0.00
1325,-13884.35,0,0.00
1335,-13883.71,0,0.00
1345,-13883.22,0,0.00
1355,-13882.73,0,0.00
1365,-13882.07,0,0.00
1375,-13881.57,0,0.00
1385,-13881.07,0,0.00
1395,-13880.40,0,0.00
1405,-13879.90,0,0.00
1415,-13879.39,0,0.00
1425,-13878.71,0,0.00
1555,-13871.20,0,0.00
1569,-13870.29,0,0.00
1583,-13869.57,0,0.00
1597,-13868.65,0,0.00
1611,-13867.74,0,0.00
1625,-13867.00,0,0.00
1638,-13866.07,0,0.00
1651,-13865.32,0,0.00
1665,-13864.38,0,0.00
1679,-13863.62,0,0.00
1690,-13862.86,0,0.00
1700,-13862.28,0,0.00
1710,-13861.52,0,0.00
1720,-13860.94,0,0.00
1730,-13860.36,0,0.00
1740,-13859.59,0,0.00
1750,-13859.00,0,0.00
1766,-13858.02,0,0.00
1780,-13857.05,0,0.00
1793,-13856.26,0,0.00
1807,-13855.27,0,0.00
1818,-13854.48,0,0.00
1828,-13853.88,0,0.00
1843,-13852.88,0,0.00
1857,-13851.87,0,0.00
1871,-13851.05,0,0.00
1885,-13850.04,0,0.00
1896,-13849.22,0,0.00
1910,-13848.40,0,0.00
1923,-13847.38,0,0.00
1936,-13846.56,0,0.00
1949,-13845.74,0,0.00
1963,-13844.70,0,0.00
1977,-13843.66,0,0.00
1993,-13842.62,0,0.00
2007,-13841.57,0,0.00
2021,-13840.73,0,0.00
2035,-13839.67,0,0.00
2049,-13838.62,0,0.00
2063,-13837.77,0,0.00
2077,-13836.70,0,0.00
2092,-13835.64,0,0.00
2106,-13834.57,0,0.00
2120,-13833.71,0,0.00
2134,-13832.64,0,0.00
2147,-13831.78,0,0.00
2161,-13830.70,0,0.00
2175,-13829.62,0,0.00
2188,-13828.75,0,0.00
2201,-13827.89,0,0.00
2216,-13826.80,0,0.00
2230,-13825.71,0,0.00
2244,-13824.62,0,0.00
2258,-13823.75,0,0.00
2275,-13822.44,0,0.00
2289,-13821.34,0,0.00
2303,-13820.47,0,0.00
2317,-13819.37,0,0.00
2331,-13818.28,0,0.00
2346,-13817.18,0,0.00
2360,-13816.30,0,0.00
2374,-13815.20,0,0.00
2388,-13814.10,0,0.00
2402,-13813.22,0,0.00
2416,-13812.13,0,0.00
2430,-13811.03,0,0.00
2444,-13810.15,0,0.00
2457,-13809.06,0,0.00
2470,-13808.18,0,0.00
2484,-13807.09,0,0.00
2497,-13806.21,0,0.00
2511,-13805.11,0,0.00
2524,-13804.23,0,0.00
2537,-13803.34,0,0.00
2551,-13802.23,0,0.00
2568,-13800.90,0,0.00
2582,-13800.02,0,0.00
2596,-13798.93,0,0.00
2610,-13797.85,0,0.00
2623,-13796.99,0,0.00
2636,-13796.13,0,0.00
2650,-13795.05,0,0.00
2663,-13794.19,0,0.00
2677,-13793.11,0,0.00
2690,-13792.25,0,0.00
2703,-13791.17,0,0.00
2716,-13790.30,0,0.00
2727,-13789.44,0,0.00
2737,-13788.80,0,0.00
2747,-13788.15,0,0.00
2757,-13787.28,0,0.00
2767,-13786.64,0,0.00
2777,-13786.00,0,0.00
2787,-13785.15,0,0.00
2797,-13784.51,0,0.00
2807,-13783.88,0,0.00
2817,-13783.04,0,0.00
2827,-13782.42,0,0.00
2841,-13781.38,0,0.00
2855,-13780.56,0,0.00
2868,-13779.52,0,0.00
2879,-13778.89,0,0.00
2889,-13778.06,0,0.00
2899,-13777.43,0,0.00
2912,-13776.59,0,0.00
2929,-13775.34,0,0.00
2943,-13774.31,0,0.00
2957,-13773.50,0,0.00
2971,-13772.50,0,0.00
2984,-13771.71,0,0.00
2998,-13770.72,0,0.00
3012,-13769.73,0,0.00
3026,-13768.94,0,0.00
3040,-13767.95,0,0.00
3053,-13767.15,0,0.00
3067,-13766.16,0,0.00
3082,-13765.17,0,0.00
3096,-13764.20,0,0.00
3110,-13763.42,0,0.00
3123,-13762.47,0,0.00
3136,-13761.72,0,0.00
3149,-13760.97,0,0.00
3165,-13759.85,0,0.00
3179,-13759.11,0,0.00
3193,-13758.17,0,0.00
3206,-13757.43,0,0.00
3219,-13756.51,0,0.00
3232,-13755.78,0,0.00
3246,-13754.88,0,0.00
3261,-13753.98,0,0.00
3276,-13753.08,0,0.00
3290,-13752.38,0,0.00
3303,-13751.50,0,0.00
3314,-13750.98,0,0.00
3324,-13750.29,0,0.00
3334,-13749.77,0,0.00
3349,-13748.92,0,0.00
3363,-13748.07,0,0.00
3377,-13747.40,0,0.00
3391,-13746.56,0,0.00
3404,-13745.90,0,0.00
3417,-13745.08,0,0.00
3432,-13744.26,0,0.00
3446,-13743.62,0,0.00
3460,-13742.81,0,0.00
3473,-13742.18,0,0.00
3487,-13741.39,0,0.00
3500,-13740.76,0,0.00
3514,-13739.99,0,0.00
3528,-13739.23,0,0.00
3542,-13738.63,0,0.00
3556,-13737.89,0,0.00
3569,-13737.30,0,0.00
3582,-13736.56,0,0.00
3597,-13735.84,0,0.00
3611,-13735.26,0,0.00
3625,-13734.54,0,0.00
3638,-13733.97,0,0.00
3652,-13733.26,0,0.00
3666,-13732.57,0,0.00
3681,-13731.89,0,0.00
3695,-13731.36,0,0.00
3708,-13730.71,0,0.00
3722,-13730.19,0,0.00
3733,-13729.67,0,0.00
3743,-13729.28,0,0.00
3753,-13728.77,0,0.00
3763,-13728.39,0,0.00
3777,-13727.76,0,0.00
3790,-13727.25,0,0.00
3803,-13726.76,0,0.00
3817,-13726.15,0,0.00
3827,-13725.79,0,0.00
3837,-13725.31,0,0.00
3847,-13724.96,0,0.00
3857,-13724.62,0,0.00
3867,-13724.16,0,0.00
3877,-13723.83,0,0.00
3887,-13723.50,0,0.00
3897,-13723.06,0,0.00
3907,-13722.72,0,0.00
