Time,Angle,Setpoint,Dc
6376,-3421.50,-90,0.20
6391,-3424.23,-90,0.20
6405,-3426.41,-90,0.20
6419,-3429.16,-90,0.20
6433,-3431.87,-90,0.20
6444,-3433.53,-90,0.20
6454,-3435.70,-90,0.20
6464,-3437.34,-90,0.20
6474,-3438.98,-90,0.20
6484,-3441.16,-90,0.20
6496,-3443.35,-90,0.20
6510,-3445.51,-90,0.20
6524,-3448.24,-90,0.20
6538,-3450.96,-90,0.20
6549,-3452.59,-90,0.20
6560,-3454.76,-90,0.20
6581,-3458.56,-90,0.20
6595,-3461.26,-90,0.20
6609,-3463.43,-90,0.20
6623,-3466.12,-90,0.20
6637,-3468.82,-90,0.20
6651,-3470.97,-90,0.20
6665,-3473.66,-90,0.20
6682,-3476.87,-90,0.20
6696,-3479.00,-90,0.20
6710,-3481.67,-90,0.20
6723,-3483.79,-90,0.20
6737,-3486.46,-90,0.20
6751,-3489.10,-90,0.20
6765,-3491.22,-90,0.20
6779,-3493.86,-90,0.20
6792,-3495.95,-90,0.20
6808,-3499.10,-90,0.20
6822,-3501.19,-90,0.20
6836,-3503.80,-90,0.20
6850,-3506.41,-90,0.20
6864,-3508.48,-90,0.20
6878,-3511.07,-90,0.20
6892,-3513.65,-90,0.20
6906,-3515.71,-90,0.20
6923,-3518.80,-90,0.20
6937,-3521.35,-90,0.20
6951,-3523.39,-90,0.20
6965,-3525.93,-90,0.20
6980,-3528.46,-90,0.20
6995,-3530.99,-90,0.20
7008,-3532.99,-90,0.20
7022,-3535.51,-90,0.20
7038,-3538.02,-90,0.20
7052,-3540.51,-90,0.20
7066,-3543.01,-90,0.20
7080,-3544.99,-90,0.20
7095,-3547.47,-90,0.20
7109,-3549.95,-90,0.20
7123,-3552.40,-90,0.20
7137,-3554.38,-90,0.20
7151,-3556.83,-90,0.20
7165,-3559.28,-90,0.20
7179,-3561.24,-90,0.20
7193,-3563.68,-90,0.20
7206,-3565.64,-90,0.20
7223,-3568.54,-90,0.20
7237,-3570.97,-90,0.20
7250,-3572.91,-90,0.20
7264,-3575.32,-90,0.20
7279,-3577.75,-90,0.20
7293,-3579.66,-90,0.20
7307,-3582.09,-90,0.20
7321,-3584.49,-90,0.20
7336,-3586.89,-90,0.20
7350,-3588.82,-90,0.20
7364,-3591.21,-90,0.20
7377,-3593.14,-90,0.20
7391,-3595.53,-90,0.20
7402,-3597.45,-90,0.20
7412,-3598.88,-90,0.20
7422,-3600.33,-90,0.20
7432,-3602.23,-90,0.20
7442,-3603.68,-90,0.20
7452,-3605.11,-90,0.20
7462,-3607.02,-90,0.20
7472,-3608.47,-90,0.20
7482,-3609.89,-90,0.20
7493,-3611.82,-90,0.20
7508,-3614.20,-90,0.20
7521,-3616.13,-90,0.20
7535,-3618.52,-90,0.20
7546,-3620.45,-90,0.20
7556,-3621.88,-90,0.20
7566,-3623.33,-90,0.20
7576,-3625.24,-90,0.20
7586,-3626.69,-90,0.20
7596,-3628.14,-90,0.20
7606,-3630.06,-90,0.20
7616,-3631.51,-90,0.20
7626,-3632.95,-90,0.20
7636,-3634.89,-90,0.20
7646,-3636.34,-90,0.20
7662,-3638.76,-90,0.20
7677,-3641.18,-90,0.20
7691,-3643.61,-90,0.20
7705,-3646.05,-90,0.20
7721,-3648.49,-90,0.20
7736,-3650.94,-90,0.20
7750,-3653.38,-90,0.20
7764,-3655.35,-90,0.20
7778,-3657.81,-90,0.20
7792,-3660.27,-90,0.20
7806,-3662.25,-90,0.20
7820,-3664.73,-90,0.20
7835,-3667.21,-90,0.20
